id,plot_id,reading_type,value,recorded_at
14539,273,soil_moisture,45.45,2026-01-07 08:00:00
14540,147,temperature,26.28,2026-03-11 01:00:00
14541,159,temperature,30.24,2025-09-20 18:00:00
14542,147,humidity,65.1,2026-03-09 02:00:00
14543,389,humidity,38.3,2026-03-16 21:00:00
14544,346,soil_moisture,34.15,2025-09-25 21:00:00
14545,91,soil_moisture,39.68,2026-02-23 08:00:00
14546,97,temperature,31.59,2026-02-13 18:00:00
14547,190,temperature,23.22,2026-02-10 07:00:00
14548,285,rainfall,0.0,2025-09-06 23:00:00
14549,129,soil_moisture,27.81,2026-04-20 07:00:00
14550,298,temperature,24.78,2025-09-13 19:00:00
14551,129,rainfall,0.0,2026-04-20 03:00:00
14552,226,humidity,42.87,2026-04-22 20:00:00
14553,444,temperature,27.91,2025-12-12 22:00:00
14554,193,rainfall,32.81,2026-03-19 07:00:00
14555,308,humidity,48.03,2025-12-26 19:00:00
14556,103,rainfall,0.0,2026-01-08 18:00:00
14557,367,soil_moisture,36.14,2025-11-21 04:00:00
14558,197,soil_moisture,39.73,2026-03-15 11:00:00
14559,13,humidity,70.05,2025-11-01 13:00:00
14560,298,humidity,58.51,2025-09-13 00:00:00
14561,376,soil_moisture,38.96,2025-09-13 22:00:00
14562,129,rainfall,0.0,2026-04-20 16:00:00
14563,74,humidity,40.98,2025-10-23 10:00:00
14564,24,temperature,27.06,2026-03-04 14:00:00
14565,268,humidity,69.71,2025-12-25 09:00:00
14566,424,soil_moisture,29.03,2026-01-07 01:00:00
14567,343,soil_moisture,40.49,2026-01-12 15:00:00
14568,268,humidity,70.69,2025-12-24 02:00:00
14569,295,humidity,54.29,2026-04-11 03:00:00
14570,205,humidity,73.94,2025-12-24 08:00:00
14571,219,temperature,29.43,2025-11-19 16:00:00
14572,66,temperature,22.2,2026-01-06 22:00:00
14573,170,soil_moisture,40.53,2025-07-04 01:00:00
14574,122,rainfall,32.34,2025-12-23 10:00:00
14575,97,humidity,63.47,2026-02-14 10:00:00
14576,447,rainfall,0.0,2025-09-20 00:00:00
14577,361,temperature,23.56,2025-10-18 09:00:00
14578,165,soil_moisture,30.05,2025-07-02 06:00:00
14579,391,temperature,24.61,2025-06-27 15:00:00
14580,97,soil_moisture,35.59,2026-02-14 18:00:00
14581,70,rainfall,0.0,2025-12-09 04:00:00
14582,402,temperature,31.35,2026-03-29 11:00:00
14583,53,rainfall,500.0,2026-03-02 11:00:00
14584,324,rainfall,36.91,2026-01-25 10:00:00
14585,296,soil_moisture,50.15,2025-08-20 17:00:00
14586,161,rainfall,30.0,2026-01-07 02:00:00
14587,4,humidity,58.16,2026-04-12 11:00:00
14588,260,temperature,29.93,2025-09-21 11:00:00
14589,311,temperature,24.4,2025-10-07 13:00:00
14590,402,humidity,49.75,2026-03-28 20:00:00
14591,260,rainfall,0.0,2025-09-22 18:00:00
14592,371,rainfall,0.0,2026-03-30 23:00:00
14593,308,rainfall,0.0,2025-12-27 18:00:00
14594,381,temperature,35.33,2025-10-24 19:00:00
14595,448,humidity,82.11,2025-12-13 05:00:00
14596,70,temperature,27.57,2025-12-09 13:00:00
14597,47,humidity,53.67,2025-10-05 20:00:00
14598,190,temperature,20.58,2026-02-09 23:00:00
14599,165,humidity,63.42,2025-06-30 19:00:00
14600,305,rainfall,0.0,2025-06-27 13:00:00
14601,381,soil_moisture,47.2,2025-10-24 09:00:00
14602,385,soil_moisture,21.43,2026-03-24 03:00:00
14603,353,rainfall,0.0,2026-03-20 11:00:00
14604,18,soil_moisture,33.41,2026-03-17 16:00:00
14605,115,soil_moisture,33.31,2025-10-25 15:00:00
14606,30,humidity,66.27,2025-08-21 03:00:00
14607,208,temperature,26.85,2026-01-16 14:00:00
14608,287,humidity,57.62,2026-04-03 07:00:00
14609,372,temperature,29.68,2025-10-29 07:00:00
14610,43,rainfall,37.99,2025-09-12 13:00:00
14611,192,temperature,26.86,2026-01-19 17:00:00
14612,368,soil_moisture,27.46,2026-03-05 19:00:00
14613,448,temperature,28.09,2025-12-13 23:00:00
14614,168,temperature,26.91,2026-03-28 22:00:00
14615,10,soil_moisture,39.09,2026-03-30 08:00:00
14616,77,soil_moisture,25.97,2026-03-26 11:00:00
14617,185,rainfall,0.0,2026-03-05 21:00:00
14618,168,soil_moisture,27.53,2026-03-27 01:00:00
14619,233,soil_moisture,29.02,2025-12-14 02:00:00
14620,151,humidity,60.81,2026-03-16 10:00:00
14621,212,soil_moisture,40.89,2025-11-16 05:00:00
14622,49,temperature,26.13,2025-09-30 03:00:00
14623,46,humidity,68.59,2025-09-21 14:00:00
14624,122,temperature,22.13,2025-12-22 17:00:00
14625,353,temperature,21.09,2026-03-19 20:00:00
14626,49,rainfall,0.0,2025-09-30 18:00:00
14627,126,temperature,34.79,2025-08-17 08:00:00
14628,403,humidity,50.65,2025-11-07 08:00:00
14629,66,rainfall,0.0,2026-01-07 14:00:00
14630,99,humidity,51.27,2025-10-08 19:00:00
14631,10,rainfall,44.71,2026-03-28 16:00:00
14632,326,soil_moisture,20.81,2026-03-26 10:00:00
14633,268,humidity,72.22,2025-12-24 13:00:00
14634,371,rainfall,0.0,2026-03-31 08:00:00
14635,364,humidity,63.22,2025-12-21 06:00:00
14636,233,humidity,54.03,2025-12-14 15:00:00
14637,277,temperature,28.51,2025-09-11 21:00:00
14638,385,soil_moisture,25.49,2026-03-23 15:00:00
14639,419,rainfall,0.0,2025-09-25 10:00:00
14640,361,humidity,75.48,2025-10-20 10:00:00
14641,154,soil_moisture,30.28,2025-08-21 00:00:00
14642,288,humidity,68.56,2025-07-06 12:00:00
14643,59,rainfall,0.0,2025-12-08 06:00:00
14644,184,humidity,39.78,2026-01-07 06:00:00
14645,364,humidity,74.91,2025-12-21 19:00:00
14646,17,soil_moisture,28.01,2025-07-20 05:00:00
14647,103,humidity,52.9,2026-01-09 11:00:00
14648,9,rainfall,53.57,2025-09-20 15:00:00
14649,227,soil_moisture,41.22,2025-10-16 12:00:00
14650,76,humidity,67.22,2026-04-15 18:00:00
14651,208,humidity,54.32,2026-01-17 09:00:00
14652,346,humidity,70.35,2025-09-24 20:00:00
14653,47,soil_moisture,34.95,2025-10-04 22:00:00
14654,73,soil_moisture,33.41,2025-10-07 09:00:00
14655,382,soil_moisture,42.34,2025-07-30 18:00:00
14656,240,temperature,23.99,2026-04-22 07:00:00
14657,389,rainfall,33.29,2026-03-17 23:00:00
14658,210,temperature,34.77,2025-11-06 00:00:00
14659,163,rainfall,0.0,2025-07-03 14:00:00
14660,447,humidity,50.33,2025-09-18 15:00:00
14661,91,humidity,64.54,2026-02-22 03:00:00
14662,437,humidity,49.21,2025-10-04 18:00:00
14663,331,soil_moisture,38.0,2026-04-11 20:00:00
14664,147,temperature,28.89,2026-03-08 16:00:00
14665,45,soil_moisture,24.45,2026-02-09 07:00:00
14666,146,temperature,27.62,2025-08-16 02:00:00
14667,419,soil_moisture,30.0,2025-09-25 15:00:00
14668,171,temperature,28.83,2026-01-16 11:00:00
14669,389,humidity,39.98,2026-03-16 06:00:00
14670,190,humidity,43.18,2026-02-10 01:00:00
14671,49,humidity,41.36,2025-09-29 03:00:00
14672,16,temperature,25.4,2025-08-20 12:00:00
14673,146,temperature,21.74,2025-08-15 08:00:00
14674,65,temperature,25.02,2025-07-10 11:00:00
14675,44,soil_moisture,35.43,2025-10-08 01:00:00
14676,292,soil_moisture,33.95,2025-09-25 05:00:00
14677,71,temperature,30.01,2025-10-01 12:00:00
14678,255,rainfall,0.0,2025-11-03 10:00:00
14679,447,temperature,27.53,2025-09-20 00:00:00
14680,129,temperature,33.74,2026-04-20 03:00:00
14681,45,rainfall,0.0,2026-02-09 13:00:00
14682,326,temperature,25.65,2026-03-26 18:00:00
14683,113,humidity,48.65,2025-07-27 07:00:00
14684,137,soil_moisture,24.13,2026-03-13 11:00:00
14685,238,humidity,69.57,2025-11-24 22:00:00
14686,288,humidity,76.4,2025-07-06 16:00:00
14687,163,temperature,22.83,2025-07-03 08:00:00
14688,260,temperature,30.2,2025-09-23 12:00:00
14689,330,humidity,66.39,2025-10-02 01:00:00
14690,45,soil_moisture,21.96,2026-02-08 21:00:00
14691,449,soil_moisture,28.63,2025-09-16 16:00:00
14692,210,rainfall,37.01,2025-11-04 07:00:00
14693,431,soil_moisture,36.78,2025-07-02 23:00:00
14694,283,rainfall,46.03,2026-02-21 16:00:00
14695,30,temperature,21.11,2025-08-20 13:00:00
14696,192,rainfall,0.0,2026-01-19 15:00:00
14697,211,rainfall,0.0,2026-02-03 20:00:00
14698,353,temperature,25.65,2026-03-18 23:00:00
14699,427,rainfall,0.0,2025-07-11 12:00:00
14700,28,rainfall,40.53,2025-07-11 02:00:00
14701,212,rainfall,0.0,2025-11-17 17:00:00
14702,74,soil_moisture,39.26,2025-10-22 08:00:00
14703,356,humidity,74.87,2025-12-12 12:00:00
14704,413,humidity,38.72,2026-01-12 10:00:00
14705,285,humidity,55.69,2025-09-06 01:00:00
14706,160,rainfall,43.67,2026-04-16 07:00:00
14707,421,soil_moisture,25.39,2025-07-11 10:00:00
14708,308,soil_moisture,37.02,2025-12-26 11:00:00
14709,168,humidity,62.66,2026-03-28 04:00:00
14710,166,temperature,29.94,2025-11-29 03:00:00
14711,125,temperature,23.11,2025-11-21 03:00:00
14712,128,temperature,22.65,2025-07-09 09:00:00
14713,425,soil_moisture,36.28,2025-09-08 02:00:00
14714,447,rainfall,0.0,2025-09-18 15:00:00
14715,287,rainfall,49.72,2026-04-04 22:00:00
14716,115,rainfall,0.0,2025-10-26 14:00:00
14717,330,temperature,30.1,2025-10-01 02:00:00
14718,122,rainfall,38.6,2025-12-22 19:00:00
14719,193,humidity,51.75,2026-03-19 08:00:00
14720,413,soil_moisture,43.26,2026-01-14 10:00:00
14721,268,soil_moisture,43.26,2025-12-23 19:00:00
14722,298,soil_moisture,37.81,2025-09-13 11:00:00
14723,257,soil_moisture,25.47,2025-07-05 00:00:00
14724,90,humidity,59.81,2025-08-19 20:00:00
14725,370,humidity,50.57,2025-07-08 20:00:00
14726,353,temperature,24.97,2026-03-19 08:00:00
14727,190,temperature,18.09,2026-02-09 02:00:00
14728,368,soil_moisture,26.44,2026-03-06 05:00:00
14729,169,soil_moisture,43.44,2026-03-22 06:00:00
14730,44,soil_moisture,31.29,2025-10-07 18:00:00
14731,73,soil_moisture,27.63,2025-10-07 08:00:00
14732,163,soil_moisture,38.07,2025-07-04 10:00:00
14733,73,rainfall,51.3,2025-10-08 15:00:00
14734,122,soil_moisture,42.03,2025-12-23 02:00:00
14735,318,soil_moisture,49.11,2026-04-05 15:00:00
14736,151,temperature,27.12,2026-03-17 21:00:00
14737,277,rainfall,52.26,2025-09-10 02:00:00
14738,403,temperature,35.88,2025-11-06 21:00:00
14739,418,humidity,47.0,2025-09-05 14:00:00
14740,428,soil_moisture,39.54,2026-01-30 04:00:00
14741,99,rainfall,37.27,2025-10-09 10:00:00
14742,1,temperature,24.55,2026-03-01 10:00:00
14743,413,humidity,42.11,2026-01-12 02:00:00
14744,346,humidity,67.73,2025-09-25 11:00:00
14745,305,temperature,26.77,2025-06-26 06:00:00
14746,53,soil_moisture,20.04,2026-03-04 13:00:00
14747,61,temperature,25.31,2026-02-05 08:00:00
14748,208,soil_moisture,25.27,2026-01-16 20:00:00
14749,125,rainfall,0.0,2025-11-22 13:00:00
14750,381,temperature,37.06,2025-10-25 10:00:00
14751,210,humidity,63.85,2025-11-04 06:00:00
14752,444,rainfall,0.0,2025-12-11 22:00:00
14753,309,temperature,19.3,2026-04-08 01:00:00
14754,125,humidity,47.39,2025-11-20 05:00:00
14755,6,humidity,67.9,2025-08-12 03:00:00
14756,294,humidity,51.12,2026-01-03 13:00:00
14757,285,soil_moisture,28.53,2025-09-05 23:00:00
14758,448,humidity,84.64,2025-12-13 15:00:00
14759,367,humidity,60.89,2025-11-23 02:00:00
14760,303,temperature,32.43,2025-08-22 13:00:00
14761,122,humidity,70.62,2025-12-22 14:00:00
14762,290,rainfall,0.0,2026-02-26 10:00:00
14763,126,temperature,34.11,2025-08-19 08:00:00
14764,4,temperature,31.18,2026-04-12 20:00:00
14765,17,temperature,34.53,2025-07-20 19:00:00
14766,97,humidity,53.59,2026-02-14 02:00:00
14767,99,temperature,34.56,2025-10-10 06:00:00
14768,442,humidity,53.15,2025-10-15 13:00:00
14769,223,humidity,71.08,2025-12-14 07:00:00
14770,146,humidity,56.06,2025-08-15 09:00:00
14771,351,soil_moisture,23.84,2026-02-14 10:00:00
14772,129,humidity,41.21,2026-04-20 03:00:00
14773,94,temperature,27.53,2025-09-29 19:00:00
14774,413,soil_moisture,42.58,2026-01-14 13:00:00
14775,4,rainfall,51.91,2026-04-11 11:00:00
14776,283,rainfall,0.0,2026-02-23 00:00:00
14777,268,temperature,24.3,2025-12-24 10:00:00
14778,76,soil_moisture,29.18,2026-04-15 19:00:00
14779,16,rainfall,0.0,2025-08-19 06:00:00
14780,215,soil_moisture,40.63,2026-03-14 01:00:00
14781,191,rainfall,0.0,2026-04-07 00:00:00
14782,260,humidity,53.97,2025-09-21 12:00:00
14783,212,temperature,27.13,2025-11-16 18:00:00
14784,396,soil_moisture,33.36,2025-07-05 06:00:00
14785,340,temperature,34.73,2025-12-27 04:00:00
14786,330,soil_moisture,32.46,2025-10-01 18:00:00
14787,277,temperature,30.06,2025-09-11 02:00:00
14788,425,soil_moisture,32.8,2025-09-08 03:00:00
14789,168,humidity,59.88,2026-03-27 09:00:00
14790,1,rainfall,500.0,2026-02-28 05:00:00
14791,73,humidity,70.54,2025-10-08 07:00:00
14792,361,temperature,22.95,2025-10-18 22:00:00
14793,136,soil_moisture,30.56,2025-11-11 19:00:00
14794,185,soil_moisture,36.36,2026-03-06 06:00:00
14795,114,temperature,18.72,2026-04-21 15:00:00
14796,105,humidity,40.16,2026-01-28 11:00:00
14797,306,temperature,32.04,2025-12-29 10:00:00
14798,73,humidity,74.22,2025-10-07 18:00:00
14799,50,humidity,42.37,2026-03-11 06:00:00
14800,114,temperature,22.44,2026-04-20 03:00:00
14801,277,rainfall,0.0,2025-09-10 15:00:00
14802,389,rainfall,31.61,2026-03-17 05:00:00
14803,126,humidity,55.15,2025-08-17 16:00:00
14804,283,temperature,29.61,2026-02-23 09:00:00
14805,185,rainfall,34.45,2026-03-04 13:00:00
14806,134,rainfall,0.0,2026-01-08 15:00:00
14807,76,soil_moisture,27.0,2026-04-15 23:00:00
14808,161,rainfall,0.0,2026-01-07 23:00:00
14809,227,soil_moisture,40.27,2025-10-17 04:00:00
14810,222,rainfall,0.0,2025-10-16 18:00:00
14811,46,temperature,35.01,2025-09-20 12:00:00
14812,185,rainfall,0.0,2026-03-06 20:00:00
14813,342,soil_moisture,30.29,2026-03-29 09:00:00
14814,123,temperature,22.18,2025-11-15 01:00:00
14815,166,humidity,49.18,2025-11-29 21:00:00
14816,448,rainfall,0.0,2025-12-15 06:00:00
14817,449,rainfall,0.0,2025-09-16 21:00:00
14818,125,soil_moisture,50.49,2025-11-20 11:00:00
14819,322,soil_moisture,22.8,2026-01-17 09:00:00
14820,7,rainfall,64.82,2025-12-17 11:00:00
14821,233,temperature,24.98,2025-12-14 11:00:00
14822,76,rainfall,0.0,2026-04-15 18:00:00
14823,151,rainfall,999.9,2026-03-17 21:00:00
14824,135,rainfall,0.0,2025-12-06 17:00:00
14825,10,rainfall,0.0,2026-03-28 04:00:00
14826,184,rainfall,0.0,2026-01-06 18:00:00
14827,403,humidity,57.57,2025-11-06 13:00:00
14828,97,temperature,31.16,2026-02-14 02:00:00
14829,46,humidity,68.12,2025-09-20 08:00:00
14830,263,soil_moisture,27.68,2025-12-22 01:00:00
14831,201,humidity,64.61,2026-03-30 11:00:00
14832,204,temperature,32.55,2025-08-25 11:00:00
14833,309,rainfall,52.55,2026-04-09 14:00:00
14834,322,rainfall,0.0,2026-01-16 08:00:00
14835,427,temperature,34.89,2025-07-11 09:00:00
14836,421,soil_moisture,32.33,2025-07-11 18:00:00
14837,134,rainfall,53.35,2026-01-08 16:00:00
14838,4,humidity,61.48,2026-04-12 10:00:00
14839,185,rainfall,0.0,2026-03-05 00:00:00
14840,341,soil_moisture,41.51,2025-11-24 08:00:00
14841,163,humidity,40.11,2025-07-03 19:00:00
14842,143,temperature,34.48,2025-08-10 15:00:00
14843,171,rainfall,0.0,2026-01-16 15:00:00
14844,444,soil_moisture,29.44,2025-12-12 12:00:00
14845,311,soil_moisture,43.06,2025-10-09 07:00:00
14846,240,temperature,19.48,2026-04-22 21:00:00
14847,143,temperature,34.82,2025-08-10 18:00:00
14848,263,temperature,27.44,2025-12-23 00:00:00
14849,4,rainfall,0.0,2026-04-13 05:00:00
14850,32,soil_moisture,38.45,2025-07-27 00:00:00
14851,425,humidity,61.63,2025-09-09 07:00:00
14852,43,soil_moisture,33.97,2025-09-12 17:00:00
14853,78,soil_moisture,37.69,2025-09-25 05:00:00
14854,377,soil_moisture,38.38,2025-07-11 02:00:00
14855,65,temperature,24.89,2025-07-08 01:00:00
14856,117,soil_moisture,24.4,2025-08-23 00:00:00
14857,28,soil_moisture,35.0,2025-07-11 19:00:00
14858,122,temperature,26.53,2025-12-21 04:00:00
14859,364,temperature,35.03,2025-12-21 01:00:00
14860,305,temperature,24.52,2025-06-26 14:00:00
14861,9,humidity,70.68,2025-09-19 15:00:00
14862,294,temperature,31.65,2026-01-03 23:00:00
14863,386,soil_moisture,46.12,2026-04-04 09:00:00
14864,204,humidity,54.36,2025-08-23 15:00:00
14865,126,temperature,32.35,2025-08-18 21:00:00
14866,65,rainfall,0.0,2025-07-08 09:00:00
14867,154,temperature,32.75,2025-08-20 15:00:00
14868,229,humidity,64.86,2025-11-11 11:00:00
14869,73,rainfall,51.22,2025-10-07 20:00:00
14870,129,rainfall,0.0,2026-04-20 04:00:00
14871,6,temperature,25.58,2025-08-11 21:00:00
14872,382,humidity,59.04,2025-07-31 14:00:00
14873,72,rainfall,0.0,2025-08-19 04:00:00
14874,322,rainfall,23.47,2026-01-17 10:00:00
14875,323,soil_moisture,37.55,2025-07-25 07:00:00
14876,53,humidity,44.6,2026-03-02 09:00:00
14877,186,soil_moisture,39.24,2026-01-28 14:00:00
14878,55,humidity,70.12,2025-08-31 10:00:00
14879,431,soil_moisture,37.41,2025-07-01 18:00:00
14880,255,temperature,23.51,2025-11-04 00:00:00
14881,185,temperature,31.52,2026-03-05 04:00:00
14882,211,soil_moisture,26.92,2026-02-02 02:00:00
14883,29,temperature,31.22,2026-01-18 15:00:00
14884,215,rainfall,27.22,2026-03-14 13:00:00
14885,364,soil_moisture,34.24,2025-12-20 06:00:00
14886,113,temperature,27.55,2025-07-27 07:00:00
14887,137,temperature,23.79,2026-03-12 07:00:00
14888,211,humidity,61.24,2026-02-02 12:00:00
14889,70,humidity,50.24,2025-12-09 04:00:00
14890,205,temperature,28.71,2025-12-25 08:00:00
14891,140,humidity,50.77,2025-09-14 04:00:00
14892,240,rainfall,0.0,2026-04-22 21:00:00
14893,204,temperature,34.75,2025-08-25 00:00:00
14894,133,soil_moisture,35.64,2025-07-03 22:00:00
14895,238,rainfall,0.0,2025-11-24 15:00:00
14896,396,humidity,46.71,2025-07-06 07:00:00
14897,437,temperature,33.55,2025-10-05 08:00:00
14898,143,humidity,60.43,2025-08-11 00:00:00
14899,125,rainfall,0.0,2025-11-20 22:00:00
14900,160,humidity,64.42,2026-04-15 20:00:00
14901,82,temperature,29.08,2026-02-21 23:00:00
14902,331,temperature,23.1,2026-04-10 23:00:00
14903,447,soil_moisture,24.79,2025-09-18 16:00:00
14904,353,soil_moisture,34.32,2026-03-20 10:00:00
14905,134,rainfall,0.0,2026-01-07 02:00:00
14906,147,rainfall,0.0,2026-03-10 04:00:00
14907,287,temperature,26.22,2026-04-04 21:00:00
14908,126,humidity,47.63,2025-08-18 19:00:00
14909,353,rainfall,50.92,2026-03-19 19:00:00
14910,178,humidity,68.12,2025-12-16 01:00:00
14911,226,humidity,44.78,2026-04-22 08:00:00
14912,343,temperature,27.03,2026-01-13 22:00:00
14913,322,soil_moisture,23.75,2026-01-18 03:00:00
14914,424,rainfall,0.0,2026-01-06 11:00:00
14915,255,soil_moisture,40.98,2025-11-02 03:00:00
14916,48,humidity,30.13,2025-12-31 04:00:00
14917,117,humidity,37.65,2025-08-22 14:00:00
14918,311,humidity,36.82,2025-10-07 05:00:00
14919,129,temperature,32.6,2026-04-19 19:00:00
14920,240,humidity,53.65,2026-04-21 21:00:00
14921,140,soil_moisture,45.38,2025-09-13 21:00:00
14922,32,soil_moisture,36.7,2025-07-26 16:00:00
14923,285,humidity,48.53,2025-09-06 09:00:00
14924,185,humidity,51.31,2026-03-04 07:00:00
14925,5,humidity,42.1,2026-04-08 01:00:00
14926,448,rainfall,44.33,2025-12-15 19:00:00
14927,340,temperature,34.59,2025-12-25 15:00:00
14928,147,temperature,24.11,2026-03-09 16:00:00
14929,437,temperature,30.88,2025-10-05 17:00:00
14930,427,humidity,52.61,2025-07-09 07:00:00
14931,151,soil_moisture,20.79,2026-03-17 16:00:00
14932,418,temperature,33.19,2025-09-05 14:00:00
14933,449,temperature,39.01,2025-09-16 05:00:00
14934,142,temperature,29.19,2025-11-15 18:00:00
14935,201,temperature,31.86,2026-03-30 10:00:00
14936,29,temperature,31.16,2026-01-19 21:00:00
14937,384,soil_moisture,24.01,2025-08-17 04:00:00
14938,229,soil_moisture,39.58,2025-11-11 02:00:00
14939,208,rainfall,0.0,2026-01-15 11:00:00
14940,70,temperature,30.16,2025-12-09 08:00:00
14941,293,temperature,20.82,2026-02-08 07:00:00
14942,402,soil_moisture,27.29,2026-03-29 16:00:00
14943,326,humidity,55.05,2026-03-27 09:00:00
14944,50,rainfall,0.0,2026-03-10 23:00:00
14945,353,humidity,51.28,2026-03-18 09:00:00
14946,134,humidity,48.54,2026-01-08 13:00:00
14947,326,rainfall,0.0,2026-03-26 19:00:00
14948,413,humidity,49.53,2026-01-13 13:00:00
14949,356,temperature,31.49,2025-12-14 04:00:00
14950,368,soil_moisture,24.18,2026-03-05 04:00:00
14951,1,humidity,69.67,2026-03-01 12:00:00
14952,403,soil_moisture,40.36,2025-11-05 20:00:00
14953,283,temperature,26.53,2026-02-21 23:00:00
14954,129,soil_moisture,29.2,2026-04-19 13:00:00
14955,290,soil_moisture,27.92,2026-02-25 13:00:00
14956,212,rainfall,0.0,2025-11-17 03:00:00
14957,163,rainfall,0.0,2025-07-04 23:00:00
14958,362,humidity,64.99,2026-04-18 14:00:00
14959,322,soil_moisture,22.74,2026-01-16 06:00:00
14960,428,rainfall,0.0,2026-02-01 06:00:00
14961,353,humidity,44.88,2026-03-20 10:00:00
14962,99,humidity,49.25,2025-10-08 15:00:00
14963,372,soil_moisture,35.87,2025-10-29 11:00:00
14964,371,soil_moisture,26.26,2026-04-01 05:00:00
14965,89,temperature,31.38,2026-02-26 09:00:00
14966,70,temperature,27.1,2025-12-10 14:00:00
14967,353,rainfall,0.0,2026-03-20 05:00:00
14968,442,rainfall,0.0,2025-10-15 07:00:00
14969,273,rainfall,0.0,2026-01-07 22:00:00
14970,10,rainfall,0.0,2026-03-29 06:00:00
14971,327,rainfall,47.83,2025-07-29 11:00:00
14972,147,humidity,70.48,2026-03-09 09:00:00
14973,260,soil_moisture,36.43,2025-09-21 05:00:00
14974,306,soil_moisture,45.56,2025-12-29 16:00:00
14975,197,temperature,28.85,2026-03-16 10:00:00
14976,376,temperature,32.81,2025-09-14 15:00:00
14977,436,temperature,27.72,2026-02-12 09:00:00
14978,5,temperature,33.14,2026-04-09 03:00:00
14979,192,temperature,26.55,2026-01-19 19:00:00
14980,385,humidity,45.55,2026-03-22 01:00:00
14981,46,temperature,34.37,2025-09-19 05:00:00
14982,103,temperature,18.88,2026-01-09 09:00:00
14983,53,temperature,23.11,2026-03-02 13:00:00
14984,285,rainfall,0.0,2025-09-06 03:00:00
14985,442,rainfall,26.03,2025-10-16 10:00:00
14986,229,soil_moisture,31.1,2025-11-11 07:00:00
14987,340,soil_moisture,30.11,2025-12-25 04:00:00
14988,129,rainfall,0.0,2026-04-20 21:00:00
14989,377,soil_moisture,30.43,2025-07-11 06:00:00
